"","Fecha","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","Recuperados","Activos","Hospitalizados.Activos","Ambulatorios.Activos","Decesos.Activos","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas","Casos.diarios","Confirmados.diarios","Hospitalizados.diarios","Decesos.diarios","Casos.media.7d","Decesos.media.7d","Hospitalizados.media.7d","Resultados.diarios","Resultados.media.7d","Ambulatorios.Activos.7d","Sospechosos.7d","Sospechosos.diarios","Sospechosos.diarios.7d","Hospitalizados.Activos.7d","Incidencia","Letalidad","Mortalidad","Positividad.diaria","Positividad","Analizados.diarios","Analizados.media.7d"
"317",2021-03-14,127250,104421,52855,51566,4886,69173,37068,32105,6144,2599,3545,58220,10953,23713,12811,477,62315,722,41,673,8,14167,3893,49000,0,5029,365,0,0,916,96,29,4,21,3,7,1,4,0,1245,5,13646,64,40491,1884,13791,4191,48,48,3,2,105.6,6,12,237,354.3,634.7,4932.6,-100,4.4,38.9,2249.72,8.9,19982.14,20.25,50.62,137,371.6
"318",2021-03-15,127345,104611,52906,51705,4789,69226,37094,32132,6145,2599,3546,58267,10959,23728,12818,477,62426,661,33,622,6,14173,3894,49046,0,5030,365,0,0,916,96,29,4,21,3,7,1,4,0,1245,5,13659,64,40519,1885,13803,4191,53,51,6,1,104.9,5.9,12.4,190,357,651.6,4937.7,-97,5.1,38.4,2251.44,8.9,19985.4,26.84,50.57,95,371.7
"319",2021-03-16,127430,104641,52916,51725,4839,69241,37102,32139,6146,2600,3546,58281,10960,23742,12820,477,62505,595,31,559,5,14175,3895,49059,0,5030,365,0,0,916,96,29,4,21,3,7,1,4,0,1245,5,13665,64,40524,1885,13807,4192,15,10,1,1,89.6,4.7,11.7,30,311.4,650.6,4936.1,50,-1.6,37.7,2251.93,8.9,19988.65,33.33,50.57,85,318.3
"320",2021-03-17,127989,104533,52728,51805,5516,69075,37017,32058,6147,2599,3548,58246,10829,23643,12693,470,62294,638,31,603,4,13896,3891,49141,0,5061,366,0,0,916,96,29,4,21,3,7,1,4,0,1243,4,13649,63,40425,1886,13758,4194,-166,-188,-131,1,44.7,4.3,-8.4,-108,245,645.3,5011.4,677,75.3,36.7,2246.53,8.9,19991.9,174.07,50.44,559,325.9
"321",2021-03-18,128478,104965,52815,52150,5569,69166,37063,32103,6153,2600,3553,58339,10827,23659,12697,468,62360,656,32,621,3,13926,3895,49201,0,5061,366,0,0,917,96,29,4,21,3,7,1,4,0,1246,4,13669,63,40485,1888,13766,4198,91,87,-2,6,42.7,3.9,-46.6,432,249.3,640,5084.7,53,73.3,36,2249.49,8.9,20011.42,20.14,50.32,489,327.3
"322",2021-03-19,128901,105354,52918,52436,5586,69287,37133,32154,6164,2608,3556,58445,10842,23692,12716,469,62461,663,36,626,1,13963,3898,49269,0,5077,366,0,0,917,96,29,4,21,3,7,1,4,0,1251,4,13691,63,40552,1890,13793,4207,121,103,15,11,39.9,3.6,-12.9,389,231.3,631.3,5167.3,17,82.6,35.7,2253.42,8.9,20047.19,26.48,50.23,423,316.7
"323",2021-03-20,129325,105779,52998,52781,5574,69379,37187,32192,6180,2614,3566,58387,10992,23865,12868,469,62558,644,40,601,3,14006,3909,49299,0,5095,366,0,0,918,96,29,4,21,3,7,1,4,0,1254,4,13710,63,40604,1894,13811,4219,92,80,150,16,36.3,5.4,6,425,227.9,615,5251.3,-12,84,34.9,2256.41,8.9,20099.23,18.82,50.1,424,316
"324",2021-03-21,129576,106015,53039,52976,5583,69426,37210,32216,6186,2616,3570,58426,11000,23887,12878,469,62640,604,37,563,4,14023,3913,49327,0,5095,367,0,0,920,96,29,4,21,3,7,1,4,0,1254,4,13724,63,40623,1896,13825,4223,47,41,8,6,36.1,6,6.7,236,227.7,599.3,5350.9,9,99.6,34.3,2257.94,8.9,20118.74,17.37,50.03,251,332.3
"325",2021-03-22,129706,106253,53085,53168,5466,69481,37244,32237,6188,2617,3571,58471,11010,23904,12888,469,62738,561,34,521,6,14031,3915,49374,0,5095,367,0,0,920,96,29,4,21,3,7,1,4,0,1255,4,13733,63,40653,1897,13840,4224,55,46,10,2,36.4,6.1,7.3,238,234.6,584.9,5447.6,-117,96.7,34.4,2259.73,8.9,20125.25,19.33,49.96,130,337.3
"326",2021-03-23,130277,106686,53198,53488,5576,69623,37320,32303,6192,2619,3573,58218,11405,24323,13278,467,62868,570,38,525,7,14087,3919,49413,0,5142,367,0,0,920,96,29,4,21,3,7,1,4,0,1257,4,13756,63,40738,1897,13872,4228,142,113,395,4,54.6,6.6,63.6,433,292.1,580,5552.9,110,105.3,35.4,2264.35,8.9,20138.26,26.1,49.86,571,406.7
"327",2021-03-24,130811,107034,53301,53733,5751,69738,37381,32357,6199,2624,3575,58321,11417,24353,13290,467,62981,566,31,527,8,14125,3926,49456,0,5176,367,0,0,920,96,29,4,21,3,7,1,4,0,1257,4,13785,63,40802,1900,13894,4232,115,103,12,7,94.7,7.4,84,348,357.3,569.1,5586.4,175,33.6,35.4,2268.09,8.9,20161.02,29.6,49.8,534,403.1
"328",2021-03-25,131288,107591,53436,54155,5659,69886,37460,32426,6207,2627,3580,58451,11435,24387,13311,469,63067,619,37,575,7,14177,3931,49540,0,5187,367,0,0,921,96,29,4,21,3,7,1,4,0,1257,4,13822,63,40884,1905,13923,4235,148,135,18,8,102.9,7.7,86.9,557,375.1,562.6,5599.3,-92,12.9,36.1,2272.9,8.9,20187.04,24.24,49.67,477,401.4
"329",2021-03-26,131796,108080,53556,54524,5657,70027,37542,32485,6208,2629,3579,58583,11444,24408,13324,470,63167,657,42,610,5,14229,3930,49597,0,5219,367,0,0,921,96,29,4,21,3,7,1,4,0,1263,4,13852,63,40976,1905,13936,4236,141,120,9,1,105.7,6.3,86,489,389.4,560.3,5609.4,-2,10.1,37,2277.49,8.9,20190.29,24.54,49.55,508,413.6
