"fecha_reporte","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","Recuperados","Activos","Hospitalizados.Activos","Ambulatorios.Activos","Decesos.Activos","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas"
2022-07-06,354096,320793,149305,171488,7270,173457,96631,76826,10177,4322,5855,153536,19921,42211,22754,800,159500,3785,48,3732,5,64997,6479,90346,0,15038,500,1,0,2859,243,149,8,42,4,16,2,9,0,6658,18,40601,129,100085,3149,26113,6881
2022-07-07,354877,321543,149883,171660,7285,174050,96984,77066,10179,4324,5855,154120,19930,42229,22763,801,159767,4110,50,4054,6,65338,6480,90500,0,15111,500,1,0,2882,243,151,8,42,4,16,2,9,0,6687,18,40750,129,100453,3148,26160,6884
2022-07-08,355836,322457,150550,171907,7294,174753,97417,77336,10182,4326,5856,154806,19947,42268,22783,802,160114,4463,59,4398,6,65676,6481,90717,0,15236,500,1,0,2904,243,152,8,42,4,16,2,9,0,6728,18,40953,129,100863,3148,26209,6887
2022-07-09,356781,323364,151222,172142,7310,175447,97849,77598,10182,4326,5856,155488,19959,42302,22797,803,160544,4727,69,4652,6,66012,6481,90948,0,15334,500,1,0,2930,243,154,8,43,4,16,2,9,0,6777,18,41136,129,101255,3148,26279,6887
2022-07-10,356978,323565,151358,172207,7295,175596,97930,77666,10183,4326,5857,155629,19967,42310,22808,805,161051,4366,70,4292,4,66117,6482,90977,0,15349,500,1,0,2930,243,154,8,43,4,16,2,9,0,6783,18,41192,129,101332,3148,26289,6888
2022-07-11,357143,323752,151468,172284,7273,175706,98001,77705,10183,4326,5857,155733,19973,42321,22814,805,161645,3882,71,3807,4,66221,6482,90977,0,15354,500,1,0,2931,243,154,8,43,4,16,2,9,0,6790,18,41222,129,101392,3148,26302,6888
2022-07-12,358322,324864,152376,172488,7306,176647,98609,78038,10187,4327,5860,156666,19981,42345,22822,806,162147,4320,68,4245,7,66687,6485,91267,0,15504,500,1,0,2965,243,155,8,43,4,16,2,9,0,6840,18,41445,129,101963,3148,26399,6892
2022-07-13,359487,325954,153285,172669,7343,177592,99199,78393,10189,4326,5863,157596,19996,42381,22840,806,162594,4816,77,4732,7,67193,6485,91513,0,15672,500,1,0,2987,243,158,8,43,4,16,2,9,0,6886,19,41690,129,102542,3149,26474,6892
2022-07-14,360453,326848,153990,172858,7390,178322,99637,78685,10191,4326,5865,158312,20010,42414,22855,806,163001,5135,82,5048,5,67547,6487,91723,0,15799,500,1,0,3023,243,161,8,43,4,16,2,9,0,6918,19,41895,129,102971,3149,26538,6894
2022-07-15,361512,327854,154744,173110,7406,179113,100147,78966,10192,4326,5866,159092,20021,42439,22866,806,163550,5377,85,5286,6,67899,6488,91981,0,15950,500,1,0,3049,243,165,8,43,4,16,2,9,0,6960,19,42099,129,103426,3149,26628,6895
2022-07-16,362421,328748,155326,173422,7386,179730,100521,79209,10193,4326,5867,159701,20029,42460,22875,805,164117,5425,91,5329,5,68227,6489,92125,0,16065,500,1,0,3074,243,170,8,43,4,16,2,9,0,6992,19,42258,129,103777,3149,26703,6896
2022-07-17,362553,328919,155465,173454,7347,179869,100612,79257,10194,4326,5868,159833,20036,42470,22882,805,164803,4878,93,4779,6,68350,6490,92131,0,16075,500,1,0,3074,243,170,8,43,4,16,2,9,0,6996,19,42306,129,103855,3149,26712,6897
2022-07-18,362677,329057,155573,173484,7333,179977,100681,79296,10195,4327,5868,159941,20036,42471,22883,806,165509,4277,83,4190,4,68435,6491,92131,0,16098,500,1,0,3074,243,170,8,43,4,16,2,9,0,7002,19,42342,129,103912,3149,26721,6898
2022-07-19,363788,330100,156367,173733,7382,180790,101206,79584,10200,4330,5870,160741,20049,42499,22898,807,166265,4334,81,4244,9,68885,6492,92377,0,16185,501,1,0,3103,243,171,8,43,4,16,2,9,0,7038,19,42567,130,104377,3150,26808,6901
2022-07-20,364783,331019,157112,173907,7430,181563,101694,79869,10207,4333,5874,161500,20063,42531,22915,807,166901,4467,82,4373,12,69364,6495,92561,0,16271,501,1,0,3124,243,174,8,43,4,16,2,9,0,7073,19,42777,130,104816,3151,26897,6907
2022-07-21,365925,332112,157925,174187,7470,182385,102198,80187,10208,4333,5875,162310,20075,42563,22927,808,167540,4650,84,4553,13,69822,6495,92738,0,16362,501,1,0,3214,243,179,8,44,4,16,2,9,0,7123,19,42969,130,105306,3151,26987,6908
2022-07-22,367257,333370,158908,174462,7507,183404,102803,80601,10212,4335,5877,163309,20095,42599,22947,808,168259,4948,91,4842,15,70476,6498,92975,0,16432,501,1,0,3266,243,185,8,44,4,16,2,9,0,7179,19,43229,130,105901,3153,27095,6910
2022-07-23,368321,334401,159738,174663,7513,184258,103319,80939,10215,4336,5879,164151,20107,42627,22960,809,169027,5031,96,4920,15,71034,6500,93168,0,16482,501,1,0,3315,243,188,8,44,4,17,2,9,0,7224,19,43448,130,106422,3154,27164,6912
2022-07-24,368355,334473,159764,174709,7475,184284,103335,80949,10216,4337,5879,164172,20112,42639,22965,809,169803,4277,87,4178,12,71054,6501,93172,0,16484,501,1,0,3315,243,188,8,44,4,17,2,9,0,7225,19,43456,130,106434,3154,27169,6913
2022-07-25,368399,334517,159798,174719,7474,184319,103353,80966,10218,4337,5881,164197,20122,42660,22976,809,170610,3504,79,3412,13,71074,6503,93185,0,16486,501,1,0,3315,243,188,8,44,4,17,2,9,0,7227,19,43464,130,106449,3155,27179,6914
2022-07-26,369317,335429,160510,174919,7464,185047,103807,81240,10220,4338,5882,164915,20132,42684,22986,809,171351,3490,78,3398,14,71522,6505,93354,0,16558,501,1,0,3349,243,193,8,44,4,17,2,9,0,7256,19,43684,130,106847,3155,27260,6916
2022-07-27,370150,336202,161061,175141,7513,185609,104151,81458,10223,4340,5883,165466,20143,42706,22998,810,171910,3488,75,3401,12,71894,6506,93451,0,16616,501,1,0,3383,244,194,8,44,4,17,2,9,0,7289,19,43822,130,107165,3156,27333,6918
2022-07-28,370877,336888,161606,175282,7551,186157,104493,81664,10229,4341,5888,165999,20158,42729,23014,812,172426,3517,81,3421,15,72260,6512,93558,0,16682,501,1,0,3389,244,197,8,44,4,17,2,9,0,7306,19,43967,130,107484,3156,27400,6924
2022-07-29,371638,337645,162110,175535,7543,186673,104828,81845,10230,4342,5888,166313,20360,42941,23217,813,172994,3461,80,3369,12,72576,6513,93715,0,16717,501,1,0,3396,244,198,8,44,4,17,2,9,0,7331,19,44108,130,107774,3156,27460,6925
2022-07-30,372293,338289,162566,175723,7548,187135,105124,82011,10237,4344,5893,166766,20369,42963,23228,813,173532,3379,78,3288,13,72827,6518,93823,0,16807,501,1,0,3408,244,199,8,44,4,17,2,9,0,7354,19,44220,130,108029,3156,27532,6932
2022-07-31,372315,338355,162595,175760,7501,187165,105138,82027,10238,4344,5894,166792,20373,42968,23233,813,174101,2839,77,2749,13,72851,6519,93824,0,16812,501,1,0,3408,244,199,8,44,4,17,2,9,0,7355,19,44228,130,108041,3157,27541,6932
2022-08-01,372344,338444,162647,175797,7441,187217,105170,82047,10238,4344,5894,166835,20382,42986,23242,813,174642,2348,75,2262,11,72901,6519,93826,0,16812,501,1,0,3408,244,199,8,44,4,17,2,9,0,7355,19,44238,130,108074,3157,27550,6932
2022-08-02,373138,339186,163217,175969,7480,187800,105531,82269,10243,4347,5896,167411,20389,43001,23251,817,175303,2267,72,2182,13,73225,6521,93946,0,16926,501,1,0,3431,245,200,8,44,4,18,2,9,0,7383,19,44379,130,108423,3159,27615,6935
2022-08-03,373795,339808,163677,176131,7501,188274,105815,82459,10246,4348,5898,167880,20394,43010,23256,817,175733,2306,64,2231,11,73509,6524,94061,0,16992,501,1,0,3437,245,203,8,44,4,18,2,9,0,7412,19,44499,130,108699,3159,27664,6938
2022-08-04,374425,340423,164112,176311,7505,188720,106069,82651,10247,4349,5898,168320,20400,43024,23264,818,176106,2376,65,2302,9,73773,6525,94145,0,17073,501,1,0,3451,245,206,8,44,4,18,2,9,0,7431,19,44602,130,108963,3159,27724,6939
2022-08-05,375011,340996,164514,176482,7512,189128,106320,82808,10250,4349,5901,168720,20408,43037,23273,819,176389,2498,65,2424,9,74032,6528,94217,0,17129,501,1,0,3469,245,209,8,44,4,18,2,9,0,7448,19,44706,130,109199,3160,27775,6941
2022-08-06,375451,341426,164794,176632,7512,189415,106496,82919,10252,4350,5902,168997,20418,43052,23283,819,176715,2456,70,2378,8,74226,6528,94263,0,17166,501,1,0,3479,245,209,8,44,4,18,2,9,0,7460,19,44793,130,109349,3161,27813,6942
